4613015,2017-06-20,t,$726.00
4613015,2017-06-19,t,$731.00
4613015,2017-06-18,t,$725.00
4613015,2017-06-17,t,$763.00
4613015,2017-06-16,t,$777.00
4613015,2017-06-15,t,$715.00
4613015,2017-06-14,t,$725.00
4613015,2017-06-13,t,$699.00
4613015,2017-06-12,t,$699.00
4613015,2017-06-11,t,$737.00
4613015,2017-06-10,t,$749.00
4613015,2017-06-09,t,$766.00
4613015,2017-06-08,t,$721.00
4613015,2017-06-07,t,$712.00
4613015,2017-06-06,t,$714.00
4613015,2017-06-05,t,$699.00
4613015,2017-06-04,t,$705.00
4613015,2017-06-03,t,$742.00
4613015,2017-06-02,t,$738.00
4613015,2017-06-01,t,$712.00
4613015,2017-05-31,t,$699.00
4613015,2017-05-30,t,$699.00
4613015,2017-05-29,t,$699.00
4613015,2017-05-28,t,$703.00
4613015,2017-05-27,t,$741.00
4613015,2017-05-26,t,$737.00
4613015,2017-05-25,t,$717.00
4613015,2017-05-24,t,$705.00
4613015,2017-05-23,t,$699.00
4613015,2017-05-22,t,$699.00
4613015,2017-05-21,t,$729.00
4613015,2017-05-20,t,$766.00
4613015,2017-05-19,t,$769.00
4613015,2017-05-18,t,$733.00
4613015,2017-05-17,t,$711.00
4613015,2017-05-16,t,$708.00
4613015,2017-05-15,t,$699.00
4613015,2017-05-14,t,$737.00
4613015,2017-05-13,t,$738.00
4613015,2017-05-12,t,$730.00
4613015,2017-05-11,t,$712.00
4613015,2017-05-10,t,$699.00
4613015,2017-05-09,t,$699.00
4613015,2017-05-08,t,$699.00
4613015,2017-05-07,t,$710.00
4613015,2017-05-06,t,$748.00
4613015,2017-05-02,t,$699.00
4613015,2017-05-01,t,$699.00
4613015,2017-04-30,t,$705.00
4613015,2017-04-29,t,$722.00
4613015,2017-04-28,t,$716.00
4613015,2017-04-27,t,$699.00
4613015,2017-04-26,t,$699.00
4613015,2017-04-25,t,$699.00
4613015,2017-04-24,t,$699.00
4613015,2017-04-23,t,$699.00
4613015,2017-04-22,t,$712.00
4613015,2017-04-21,t,$709.00
4613015,2017-04-20,t,$699.00
4613015,2017-04-19,t,$699.00
4613015,2017-04-18,t,$699.00
4613015,2017-04-17,t,$699.00
4613015,2017-04-16,t,$699.00
4613015,2017-04-15,t,$706.00
4613015,2017-04-14,t,$699.00
4613015,2017-04-13,t,$699.00
4613015,2017-04-12,t,$699.00
4613015,2017-04-11,t,$699.00
